buyer_address,eth_price,usd_price,seller_address,event_date,token_id,transaction_hash,name
0xba7529cb9d6180c8426a6146dce732214fb7f49d,114.9,362442.858,0x12f8dee62d483b9d641c6a6a77e2dcadc14615e6,9/24/2021,8153,0x55aeb1f3a9fb58d24c7adf34c0c31448cc88e48ca7e55f2ce100f4384162b0c5,CryptoPunk #8153
0xa4d07c23f28a1eb1ae471e530c3f5e0038d282f2,118.88,374997.4496,0x65b1b96bd01926d3d60dd3c8bc452f22819443a9,9/24/2021,5653,0xfab18cc6a19f1da0ff96ff8470bb76600d2cc8e42325ffd11cc5c208ca7e5629,CryptoPunk #5653
0x9b5aaa36aa32399549e2706d1cd3beb164454046,129,406920.18,0x52ad8f3c506aa25b954276c5456060dad6f3fd7b,9/24/2021,6168,0x2fcab8aa7be2a9af574a850164cce8e8fcff796df936ea149507daa410cd84a3,CryptoPunk #6168
0x9b5aaa36aa32399549e2706d1cd3beb164454046,108,340677.36,0x20cf73d6e0889d0457c4a3252bb69d71ed4225c7,9/24/2021,8702,0xf7470ce9ac0f6f4abf597e75c26caf2df8e6620c0240baf1c732f8a58d97fd58,CryptoPunk #8702
0x9b5aaa36aa32399549e2706d1cd3beb164454046,118.9,375060.538,0x8a76b7a7b005ddc741b2dd666eda67b192c75cd9,9/24/2021,4861,0xfdd5bc4169c4a1880d0f5b5a52b30fb0e032566082c4148833afe2fb74d7814e,CryptoPunk #4861
0x0000000000000000000000000000000000000000,120,378530.4,0x8f808ae932e3978737952b111bd1331e051796e1,9/24/2021,7944,0x513de680aaf621466515b3365e462a2b0c92f18639ebde30eb0cfac6355de18c,CryptoPunk #7944
0x52ad8f3c506aa25b954276c5456060dad6f3fd7b,290,914781.8,0x03490e013f47390aea78707a33a23c8d674e283a,9/24/2021,4608,0x7a70ded9b96744db11ad5a9b9a22ffeeaedb3a80fae40763bf7f02044735b288,CryptoPunk #4608
0x0000000000000000000000000000000000000000,350,1104047,0x52ad8f3c506aa25b954276c5456060dad6f3fd7b,9/24/2021,9513,0x996bb567b424c3ffab34fa25ee61192ed61e901a62cbe63b2b2f7525b7c5d6a1,CryptoPunk #9513
0x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,107.9,340361.918,0x2560b0fc3c7cc12918d1418316fa4b0bcebc13fc,9/24/2021,5755,0x1abd5cd50dfed1608b136c59234ca3791269927d778211cbc6f45df4c1d125bb,CryptoPunk #5755
0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,109.99,346954.6558,0xb4bb4156e5e6ca5d81041f616c27dffb253b7845,9/24/2021,8378,0xfa2b41216b3a1e7062cec7b9decb09c25c889c0f68794cb4a526e478fa67abe3,CryptoPunk #8378
0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,113.8,358972.996,0x7af332123364781e08f4922f8c5336cd05b22b3c,9/24/2021,3311,0x898473018a4948df8574b9a192d01769b16a7483fbdcead22732615e46b96438,CryptoPunk #3311
0x8779c4afaefb097d4138698fc7200897089d5e5d,115.69,364934.8498,0xa8f8f5821230203f55db9df5203039780c779781,9/24/2021,4511,0x7263d29929ac463d97fdf15328605aedd881fa60e43b6c8b5e7d9a1f59b03a82,CryptoPunk #4511
0xa4d0add0058d26916b6e449f9375e9af8f6c1eb4,108,340677.36,0xd5b171571df3bc207baf2edb175b6ff3820f53a4,9/24/2021,9542,0x76b53f91815184561f147e715c10a3d8a9847bf6e45dd39598dadf79c63b84fe,CryptoPunk #9542
0x6d790d9e11e8bf869cb4c8d800f5fe57d94fb8e7,114.9,362442.858,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,9/24/2021,6167,0x785966118f2df65580d42d940047a9231313265d6ebbe4c6ccfd1c010193f582,CryptoPunk #6167
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,99.99,315410.4558,0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,9/24/2021,8922,0x0208876b22ce3f5ac985f9617dd9f7136a10380599a4622a2a45cf2baaf7686e,CryptoPunk #8922
0xdb1cf642c4299ef486baae9ce15a66f9f8d6acc0,114.76,353279.4792,0x327788f46b5bd167676e0cc15180af017296278d,9/23/2021,4373,0x4603788d5423304489031e4b455cfe7c8f77b20daea348f582d453e83d1830ff,CryptoPunk #4373
0x775db6a235323d13e92a6be15cd90a4075671707,107,329390.94,0x4baa94377f223a28ff2fabe038c4c3fc31062929,9/23/2021,6085,0x6c097f5d60ec7d8b6ab5e43e8b812b9a9f764bfcee5f97cd720fb9a8443d55ef,CryptoPunk #6085
0xea2606df39ba3d8cd117c534fc4bc459e316194a,159,489468.78,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,9/23/2021,1185,0xab5e96e2877f3a4d1aa3ab71c0c26961f5b051f017ae39b525ee4135fea101eb,CryptoPunk #1185
0xef1a58c1b01cd6d22356bbecb681174981657ffb,120,369410.4,0xea2606df39ba3d8cd117c534fc4bc459e316194a,9/23/2021,5547,0xc260dd4071f1be74aec61b1fbd92bce23eeead22557f3974b86380cdce392560,CryptoPunk #5547
0xd9c980bb3953032a3a32235b32e6828ae64d0359,109.99,338595.4158,0x97db27c92bc776079f57bf26533111abc81af7ca,9/23/2021,2524,0x039d63619635374d8f76415ef2a7672be830d0d6f4e610370edbf84960dd30f6,CryptoPunk #2524
0xb2f772aa21df84496b27ee7625f5f34918bbf492,130,400194.6,0xf9ff236d8311c2e96e80c0261453748f54d266e5,9/23/2021,5523,0x7ba07fcdc0d25eeda7dde5998a1ab58c59a0e03c91dc343b38a46b734ceee5b8,CryptoPunk #5523
0x182347c3a7b5a93d362274a0eed2e38e090b72b1,110,338626.2,0x3c0d7b05c390ca358610a353276701275f3c236f,9/23/2021,7298,0x5db0994cfe5020f783dacbaa85f3b4e022fa88de74769a5f5631a9ab7adc8993,CryptoPunk #7298
0x5485798748221719181499103911646299086586,96,295528.32,0x5ec3e780ae0f2950602f58f169ea032f0b3c6931,9/23/2021,7628,0xd5d85dba2777cffc3baf858c42b92b60a59f71c8e804055e4e4d137d5c54986b,CryptoPunk #7628
0xa38cdb63c943e9481c9b87db5c80f5ac333d16ed,109.2,336163.464,0x91b7f6b94554cf9e1dc041d9a15f5bec30b71166,9/23/2021,6501,0x0903a5542f85488d5c2d493a05d4308e34ec72fa422f47d6581e9d41b464f098,CryptoPunk #6501
0x7e27f6aec65c073162168629e1d9ae985e9f8e02,140,430978.8,0xf7aba9b064a12330a00eafaa930e2fe8e76e65f0,9/23/2021,751,0x2294703d6963b6c6c1e935ee1a132e169bb9534ad95867bb6c069f24952bbb5e,CryptoPunk #751
0xa3280e03637a8eb6b8adcfe40b20466289ec1585,220,677252.4,0xd97a2f65f89f99ce03ca8f3fd2431d053d387e8f,9/23/2021,610,0x66fcb3cb05093bf43702446a91c5b7d9672c9cc1633a627a148be9be02550a34,CryptoPunk #610
0xd9c980bb3953032a3a32235b32e6828ae64d0359,95.99,295497.5358,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,9/23/2021,9656,0x22031f1049320ceb86c744da078f2680e6791e08fd2fb6a815598081399cb0dc,CryptoPunk #9656
0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,115,354018.3,0xa276979ed53ace42a0c2ffd886ee0a49b850001d,9/23/2021,3097,0x141b054034c82794803a8d5cc22c28932ed56c2566413b24214f30860e0358f0,CryptoPunk #3097
0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,117.97,363161.2074,0xb0182a35b8114c62cc6745780d94a04d46bc4719,9/23/2021,4765,0xaface1b3081a9121422d85fbf53c367f1107556ed2beb8615ad20b8b57577dc0,CryptoPunk #4765
0xd037a13921d1c630bf5cce91f4845cce351beb46,128.8,396500.496,0xf8cc874fe4696131725018138fc4bb44866433e0,9/23/2021,2006,0x1c18323c87ca9f3a8c78e08902b1a7e3f24a3a4ff2462e1017d2800b8ca6c382,CryptoPunk #2006
0xf1fcffba10de3cd282baf4b6e49393ba03dd3be7,111,341704.62,0x6639c089adfba8bb9968da643c6be208a70d6daa,9/23/2021,9873,0x19300bb55013e0f4381361a885253029b5df6f50315680b37951ac4706008829,CryptoPunk #9873
0xf71032cbf238e749562bc543db47c8743074a76b,100,307842,0xd0add237f1cd29c58642d53c4b6a67b0bb07a7c9,9/23/2021,5073,0x922e938021319dca8d928a6edf5349f66fd35cc05df8988e5bcd8bf8926d4ed0,CryptoPunk #5073
0x91338ccfb8c0adb7756034a82008531d7713009d,104.89,322895.4738,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,9/23/2021,3246,0x44873df35b7d4a777fcd827329d8ae588138cee0d340a3f0d303e692169c63bd,CryptoPunk #3246
0x0000000000000000000000000000000000000000,101,310920.42,0xf8cc874fe4696131725018138fc4bb44866433e0,9/23/2021,9449,0xced56e8282f9e9fca9a9629128dba9ac2ffba8195590f321caf0ba371659fdbf,CryptoPunk #9449
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,124.5,344283.585,0xdb1cf642c4299ef486baae9ce15a66f9f8d6acc0,9/22/2021,7553,0x6bdfbdee2504fddd3c05f1a22cbff44adfe83e01bca0a64272336c724251e97f,CryptoPunk #7553
0xf2012b3ae4e85b1d4499ad1caf86e1a9f4b7b76e,101.5,280680.995,0x91338ccfb8c0adb7756034a82008531d7713009d,9/22/2021,7655,0x8c56df891391624ed73154325fab24c186a75959a7c013f85472e5dadd83d0b2,CryptoPunk #7655
0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,95,262706.35,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,9/22/2021,9656,0x46dd6fa8dbb74e8117e327645af5616971124c1011f63dc1804e0f92e9c1a164,CryptoPunk #9656
0x46ea9ed91bdfb26955a36fcc4aae4684e073688c,115,318012.95,0x752f4ab1cb31201c0665f11434dee3835189c088,9/22/2021,1693,0x973f42ec9f73bccd32b38f5545de756c9d59b4d3e0c12e66afd5edbede56d99a,CryptoPunk #1693
0x0000000000000000000000000000000000000000,97,268237.01,0x192058afaba1cbb411ea15b98331f9b12906f694,9/22/2021,7298,0xd51a7dd83fa051368027a3727b73649b65f2abffa638d33ef622d20a0ae245f0,CryptoPunk #7298
0xe545c0d41c622bcccc8f103c0607d042a2242350,101,279298.33,0xf4ea624a9932da3c762af5a7607b19e1f895bc82,9/22/2021,2280,0xca83dce1cdb1a31241e3399608c163fe6c05a3366e7d1e7cd5ffc16bc61179ea,CryptoPunk #2280
0xdaba22b5988bdde06f615aff9fb8fac39eeee34a,100,276533,0xd68c599a549e8518b2e0dab9cd437c930ac2f12b,9/22/2021,4293,0x165b4d1dd5860b1cc060ca0042a738834b3aac38a71837c3bf3513dd743d2873,CryptoPunk #4293
0x38d0dbecda3b81faa65cdce0cae4c4db30dec786,104.69,289502.3977,0x504879f9884c47d263fefe853da806e1709bbc29,9/22/2021,3356,0xfa368b2f09de5c9820913d1e4713edb11c342e2e5153cc6dfd78d1acfb19c4b0,CryptoPunk #3356
0x2560b0fc3c7cc12918d1418316fa4b0bcebc13fc,99,273767.67,0xd68c599a549e8518b2e0dab9cd437c930ac2f12b,9/22/2021,5755,0x03ca75b3f1f58f3472612d281cf1ed2186a4c41dfb0bdc06c91e34508b54412e,CryptoPunk #5755
0x2b0ed47f0bf37888419d1d7ebc125084e6614ccb,134.99,373291.8967,0x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,9/22/2021,5427,0xba2ed6424a611ce7cbdd34694276649418370776e711a232577fdf8e2c220483,CryptoPunk #5427
0x0000000000000000000000000000000000000000,113,336328.68,0x165c75a2e4566257a06805f6b0a3733dd9ddf407,9/21/2021,7006,0xad8c70f9382793844f1a26b217426bfec9406799cc54c470e336dcf73b41361f,CryptoPunk #7006
0x02c52eaedfdf34f01ffe50a3676f93adf4db418c,143,425619.48,0xc4a32588271ec6ada9088921ac412e9a3b9fd185,9/21/2021,9696,0x7184de7fbffbbfac964498585507ec931c9df05f080601644d8df31b22a4f7f9,CryptoPunk #9696
0x269616d549d7e8eaa82dfb17028d0b212d11232a,0,0,0x3693aba8f2d90b40ba5c975967a665ac30f67746,9/21/2021,5683,0xbe21451c6bd96cbb1c20b845dc7cfc8511963ac2a81dc2adce2b2a43dac24afa,CryptoPunk #5683
0x0000000000000000000000000000000000000000,105,312517.8,0xfeeb2d7f276b319896f71431ef64fdf1e4ab8d5b,9/21/2021,857,0x76b91dbac9a2b2950b9980ca0014f4ff05ee47e7a963d01246d8ff13d56ea378,CryptoPunk #857
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,100,297636,0x9e67d018488ad636b538e4158e9e7577f2ecac12,9/21/2021,3246,0x128482bdcf481a5dde6c84f85f182b851122437db042cf62196663559538c4f3,CryptoPunk #3246
0xbefd8f22de702c9f094663a92ec52674f3178845,100,297636,0x9e67d018488ad636b538e4158e9e7577f2ecac12,9/21/2021,5212,0xe6bee9908c122f2a270e6e616a586bcb3152dec2ecd212f71ec75c5c14d02b55,CryptoPunk #5212
0x6d6a443ed637a23b0fc3a0e55a07e785a6b0caa8,100,297636,0x95b686d039f30c6d2dd9e82383254f32e4ada8e6,9/21/2021,1267,0x76f0b2d3843714132829a50d9735b2b44ea85bd3da75ab57f8dcf298eb5ac585,CryptoPunk #1267
0x1d163a711f07b1c49823ff3466424a9d9e7d2c16,100,297636,0xd68c599a549e8518b2e0dab9cd437c930ac2f12b,9/21/2021,7874,0xb7a43e95049b61b28ba2faa8f06269676fa16d89be264c9d414db6c23c908448,CryptoPunk #7874
0x038f720e109994eb36501def5f13a97e4775f225,110,327399.6,0xba764fc3aa1d03967edf9e6414b1796fdc089d5d,9/21/2021,2825,0xb5ba94fde7dd4bb6944968aa0d4dd95967a1aea8a3c60413eb49684fcf4ff326,CryptoPunk #2825
0x91338ccfb8c0adb7756034a82008531d7713009d,100,297636,0xb47c728345b07028371b187cb4413cc977c23e95,9/21/2021,7655,0x500e6997ece45a77e941eda32cf8cafbd7cf866099746c51fce6cb0968a56585,CryptoPunk #7655
0x1a491fc7dacae7e270bf9a116c026987d0e6be0a,98.5,293171.46,0x16205a6048b6af17f1ac1a009bbf2ed9289e6921,9/21/2021,1405,0x88266d949453538025eebb9a6efd5cec106808df926539eca6227737053c304a,CryptoPunk #1405
0x04e91ce58a44c501704f5266345c0057a8407805,113,376143.1,0x1a491fc7dacae7e270bf9a116c026987d0e6be0a,9/20/2021,3378,0x1ee10d39a34f18abf9fcbc5a7f5aec84fb156771a716d348ab29f1201c8c6487,CryptoPunk #3378
0xc948eb5205bde3e18cac4969d6ad3a56ba7b2347,94.99,316193.213,0x2560b0fc3c7cc12918d1418316fa4b0bcebc13fc,9/20/2021,3030,0x8b921bd0ecaea1acd9c8c3bd3d72880ee86e92d5d84bda7866e381a756d3066d,CryptoPunk #3030
0x04e91ce58a44c501704f5266345c0057a8407805,104.95,349347.065,0xbefd8f22de702c9f094663a92ec52674f3178845,9/20/2021,3976,0xb5a2064f907d5f642ebdd381bf99f9639918f33e63f6b05fb3c815e68fcde5da,CryptoPunk #3976
0x4d0bc03aae123a0ec8b32294e3cd7f468752a2c3,150,499305,0x21060237d0a3abbfdcd5ecad6154cc54848c8993,9/20/2021,4235,0x5ab3e0ce370239bfddf8e6cb477940b1327da7d6463cd8a069b14d7a404b75db,CryptoPunk #4235
0x50c4e8fd53d5f8686ff35c54e3aa4b2c6241a5bf,108.8,362162.56,0x539fdbe326d64b72f556be591507ceccd21838a3,9/20/2021,5943,0x2f012eecc3c788c66bb938271f7e6e403ddbd157b947349ad858d34ee33d3f95,CryptoPunk #5943
0x0000000000000000000000000000000000000000,90,299583,0x0051c65e2899130a3a4f50e57f44eaee982334f9,9/20/2021,3030,0x73065ef009770612bf3c48f984bc93a027b64908c95e24a72533cc8ea95c4e97,CryptoPunk #3030
0x0000000000000000000000000000000000000000,177,589179.9,0x1649b2d9e4f2507ef3d8a44f7266a25847dc5536,9/20/2021,9461,0xc246b98bc8398dffd44bd6e9fa37a7088a72eb0c8c7da27db4a2fbabd1c6576d,CryptoPunk #9461
0x0000000000000000000000000000000000000000,104.5,347849.15,0x4d26d18d169d9fcb7c7afd2d4f13b162260acca4,9/20/2021,9873,0xfe3bb22f48c56d07a4d3138e6b27a5fb6cbc2f4f80e82fb2cb7cd7fb55d9b331,CryptoPunk #9873
0x7512c6a03b4c29e95b4786a5c2045aca94eaf05e,97.99,326179.313,0x9c57037d4dbbb992ed3984b20a24ed08007475ab,9/20/2021,4643,0x1108250122bc56228a7720fccce87e863f8d57f8dd37caa496b083f0d932b82c,CryptoPunk #4643
0x269616d549d7e8eaa82dfb17028d0b212d11232a,0,0,0xc6c2d5ee69745a1e9f2d1a06e0ef0788bd924302,9/19/2021,8322,0x2e146c240fddf49b58098bdb6d3108428f6e64082da758f5f01b3f230a786b0c,CryptoPunk #8322
0xccf2075c74de218cdd79b1ef699a2a31e2940f83,120,412390.8,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,9/19/2021,3383,0x3d423bea1aed7b4b5f5e82b1f442944f623f72af18b06086cee486161c6700b8,CryptoPunk #3383
0xaf34964b228d7c671fdac25a277f9d9a33fa9730,106,364278.54,0xccf2075c74de218cdd79b1ef699a2a31e2940f83,9/19/2021,9059,0xad6a7e76c562d0c2d5075f1eed6b5afc6c7d1c286d2902773bd78c014701e8ff,CryptoPunk #9059
0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,114.99,395173.4841,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,9/19/2021,4550,0xf9db367dfccda4a8d2e40bef7184a132bb4b9fb7da6a88f4c9f62a61a48399e9,CryptoPunk #4550
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,104,357405.36,0x5b1c25d61edce8decfc0b03a2c7f0d7917a8032f,9/19/2021,4550,0xb1744df07a7e1eda7580fb043f21dc136ba70be2235a273ad3653bfd5d1f670f,CryptoPunk #4550
0x0000000000000000000000000000000000000000,105,360841.95,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,9/19/2021,8062,0xbe33b803faa96e88116c66c4806bb1364b233000ae8b9e4fac4b366a44aee6cb,CryptoPunk #8062
0x4ddcf85d88d019cf859c5ef799e8dd7e02fad5cb,99,340222.41,0x54b174179ae825ed630da40b625bb3c883cd40ae,9/19/2021,4573,0x8d50e05812e233f3a653c36ef0dd489585f73952797dab439bd45713f5401a99,CryptoPunk #4573
0x7b865d0b7bf3c50a43795b45fe46d935d22959b9,101.9,350188.521,0x5485798748221719181499103911646299086586,9/19/2021,1173,0x8db9a9e312ec1dd1399a856fb2443027fe38d441181178af381f649b80b69304,CryptoPunk #1173
0x92814702b5af9fb0624411b65b61e89104a568c8,101.1,347439.249,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,9/19/2021,1175,0x776795747ca27420cd791067a550375564fd613e22958a3b690ff225a5e9641d,CryptoPunk #1175
0x0000000000000000000000000000000000000000,103,350200,0x91338ccfb8c0adb7756034a82008531d7713009d,9/18/2021,2275,0x6b686290b9abe00742f7ab1a92ed7193eb4533fa57031c6cf2b740d4dc3a9e48,CryptoPunk #2275
0x5f75fb6104ac8ce72879347db1041adf2f7745d6,109.69,391458.3813,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,9/17/2021,5575,0xd7e42e752ed2cf5ed4c1e6b15833494a80fcdca35612c6c3d08e87b66cf87b57,CryptoPunk #5575
0x80845058350b8c3df5c3015d8a717d64b3bf9267,110,392564.7,0x752f4ab1cb31201c0665f11434dee3835189c088,9/17/2021,9324,0x38625c45ed87215c5d717310c579535542a611c790ad6fe7d8702ed4f8134ae3,CryptoPunk #9324
0x0000000000000000000000000000000000000000,100,356877,0xd2d628156b947751a43c1c2132f6954bb45b30b2,9/17/2021,3576,0x64a770ddc77848c8fc8c46e006b714b85b1c6bbe8a8c9742b8da889c117c30aa,CryptoPunk #3576
0xc96de7ba760c8f46cf38b706ed96785c80fc08da,125,446096.25,0xb8768094e62b2014e1a6895d3b85dbf0ed656290,9/17/2021,2863,0x159d38423bde5c4e16d8d71112a157d9da4eb47b3cef4f7990ef7111d85bee74,CryptoPunk #2863
0x14c112cc2e31dd28be0ef1c188b0a7a348bbd70f,101.5,362230.155,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,9/17/2021,2907,0x844aee59f7b4d3e93c308f71143ee130bfc9463c680b1de642ee878919b23694,CryptoPunk #2907
0x1d28a703ab06bcef8666e4692fe63188b6fcbca2,150,535315.5,0x8753f62d32f45026afabe94382b82285569a00ef,9/17/2021,1270,0xb2f905956157e155017c18f9e2a13d2d9887e59e66b42d9a1bf351a74a6c3e48,CryptoPunk #1270
0xa4c8d9e4ec5f2831701a81389465498b83f9457d,115,410408.55,0x904e43d32b86475952ae8fb3c0c3bc09221e4987,9/17/2021,7157,0xfe3f09a179030daf9934a6607cfcf503ece9624b17e666a3d6da3e902714566d,CryptoPunk #7157
0xa555d1ee16780b2d414ed97f4f169c0740099615,111,401340.48,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,9/16/2021,2370,0xbc228398b87a792732fff993454fa62ff5addf79ced8c57b14c29b79f2c549ee,CryptoPunk #2370
0x0000000000000000000000000000000000000000,94.5,341681.76,0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,9/16/2021,5575,0xcbabbe95a1d3a005117b6d776481dea2bf50f2c1e3b1e58251a8a6051808f7b2,CryptoPunk #5575
0x0000000000000000000000000000000000000000,91.01,329063.0368,0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,9/16/2021,5653,0x8775297aed444d769be68280b072fe80c9e5a51b2548f8d8e534e3f9cc0822c9,CryptoPunk #5653
0x1bcb5e317671cf1931a2095cbc2ff1a1378a2fd4,172.5,623704.8,0x6639c089adfba8bb9968da643c6be208a70d6daa,9/16/2021,1623,0xb72435d6e85f7e40d0bb3d9cb7f2784466e5d51f14e5b04f807c1ae3832e6ad3,CryptoPunk #1623
0x1f468fbc152b5a04e46a6a7a13d93d5b174bbc96,129.5,468230.56,0x186980d30a5b7ee4b81114beff6351c94bc332f8,9/16/2021,3362,0xac250eb83c0089cc094315da10c4912cd335367576af92bfbc646845e9258d2c,CryptoPunk #3362
0xc15753ae3b6099b8a3366b836433d6542645b876,160,578508.8,0x10ab9336c3bb0de313f8dad46c357d52539b6a45,9/16/2021,8697,0x4042ccd8a02c30136663bc194cf4d7ea99b97ffd153dff197422ac57408e21a9,CryptoPunk #8697
0x07379370e6900e539e5789bdd79dbf74253c290f,110,397724.8,0x6611fe71c233e4e7510b2795c242c9a57790b376,9/16/2021,5067,0x697d7bc8b5704de445b939bf5fabb3533d92be6882692bfc02467d6cc1c450ae,CryptoPunk #5067
0x99dc81489b75268baad66e2eb2301371d1ce235a,167.5,605626.4,0xc480fb0ebea2591470f571436926785be5ebcd22,9/16/2021,6566,0xf9ce9a13527f70b4781d82ede1aedae3740ab11b8c1bd970fe02d099a1d5f430,CryptoPunk #6566
0x0000000000000000000000000000000000000000,100,361568,0x34a4dd196ab83166c8c9935d5a6f60f2a02a905a,9/16/2021,6709,0x7020cee6354e94946a514e811da1d6fa56b16129f94bc1fa225a6afe6c347ff8,CryptoPunk #6709
0x5c407c4ffffa7fb1d872c8553b84b5f03db79c86,269,972617.92,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,9/16/2021,9844,0x70920bd5dab95ccb93e192f5c7b5c256c4b4485e19c7b22f117336a2a78c5ce2,CryptoPunk #9844
0x989c7f78b7c2a6e3cab0bdadce9481aee0a9ac6f,116.75,422130.64,0x9b3e36b1665f652e2e49ed189388ca791dfc5b6e,9/16/2021,3054,0x76d5b8d8584c26d21f034897c02913c26adea1bbb91770a0c3ba9ed32ec77020,CryptoPunk #3054
0x2e3aefc287fd0f565ab9d48db8adc0dd0483d604,115,415803.2,0xf1d6fba5c239beb43eb880c79795bd13c8a4b933,9/16/2021,1386,0x784ef6c8ce9f1f47e346442cb5c07543439ba54786676d72de4042f60f139642,CryptoPunk #1386
0x8a41d7b415b176a6d47a87098d666a4830c9bfa0,179,647206.72,0x34155fe28ca299699b6c56e04fd4700ee65043e5,9/16/2021,4396,0xa46353787e0e59b9073bc25d26acc68008ddbef6add3ee7d0a81826ee210070d,CryptoPunk #4396
0xb0182a35b8114c62cc6745780d94a04d46bc4719,110.5,399532.64,0x964663ec69d0f17e7a9a951d25a8a3eb2eb4e4d8,9/16/2021,5966,0x2560296fe0b8bb073c68867cd0aa65ad7d5325c1a2a875c549de955248e9fa40,CryptoPunk #5966
0x546149cd490c21c35ee7d6c158879d2262611623,136,491732.48,0xe2bf744842c1da93ae09b0a9f5cd2e0146742ce5,9/16/2021,4210,0x4539d00c65a25bd190458bcce6445c73b58da23b240a29804b9e516ae60ad034,CryptoPunk #4210
0xe9aa4441bab6534bee133b07dfe7d15a3a431fcc,124.95,451779.216,0x989c7f78b7c2a6e3cab0bdadce9481aee0a9ac6f,9/16/2021,3327,0x34655e8572d88d14c782efaf442cc83981c716885809caf6a80297b0ce3e85b9,CryptoPunk #3327
0x37da0d6e65fa0aa1080be73c5f20df6e91f7f194,155,560430.4,0xc96de7ba760c8f46cf38b706ed96785c80fc08da,9/16/2021,6596,0x476112de686a4f5532ebf2360c29e815df422c4b71f3b0f0f4b487341a600010,CryptoPunk #6596
0xae7bca301c0c02a1733929fad2d55f0466169a2e,103,372415.04,0x37da0d6e65fa0aa1080be73c5f20df6e91f7f194,9/16/2021,7200,0xcf59ea19e65a3e0f5fef16d1b0bf519fad03160e194ddc1d7964881eefece5bd,CryptoPunk #7200
0x2587a57f89c5e514e58ddc7193a83d9ad7ca3980,118.5,428458.08,0x850cae094ce34c564327818631287a75d3cee6ca,9/16/2021,6678,0x6c8dc7989a98db2e844760f6a42779f6c8f99a084b1fef9c6214c89e10c16f13,CryptoPunk #6678
0xa5d76cee9e7df248d93df745213004b7af8ce21b,110,397724.8,0xd5b171571df3bc207baf2edb175b6ff3820f53a4,9/16/2021,9391,0x2468192d485cc12eefbcad12a5f86a48475e1d7f3bfd0f5744c1a9f320a8c72a,CryptoPunk #9391
0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,112.8,407848.704,0x17654664d07025bb46e93dce01ff31e0f251c10e,9/16/2021,3606,0xd4dd9f7b29f61e38d26cd332a5e014378626a8aa947ca51a0b28ce3d626e938a,CryptoPunk #3606
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,130,470038.4,0xcaf473e37234887931f637b3fea8ec8455aedab4,9/16/2021,4226,0x41415f8adbacf0288a40782a789d0f48b4353a636a2247499b21504e43ed37d8,CryptoPunk #4226
0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,110,397724.8,0xa8a83c0a6fabadf21dbb1da1d9b24455c56f5573,9/16/2021,6167,0x6a898ebf3b972878c294eaceca11b0be3b51e43cff2ba31616a957ead96346d9,CryptoPunk #6167
0xf14ff6c6c32172dfbe09e1ab2dcda4173fe9ad23,109,394109.12,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,9/16/2021,2542,0xcc5120c025a61d676e79d1960f9950a197d0f2b77b9498522f7a4e6b1ca17d0b,CryptoPunk #2542
0xb4bb4156e5e6ca5d81041f616c27dffb253b7845,105,379646.4,0xa335ade338308b8e071cf2c8f3ca5e50f6563c60,9/16/2021,8378,0xcc06282afc2238ef3f1ea8fe191c484d88188ce703f20b2406a5ab7fcf37615d,CryptoPunk #8378
0x30e474d8bf65c9642ad297e83bf389ec51b674c9,105,379646.4,0x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,9/16/2021,4690,0xc27913c5e5c509cd500e9ba47b0e52e0a4fb6ac6fbed2794a5fb026b3bd1a9a4,CryptoPunk #4690
